,Nombre,Enlace
158,BabaeiandBirthdayCake,http://codeforces.com/problemset/problem/629/D
159,MoneyTransfers,http://codeforces.com/problemset/problem/675/C
160,CompatibleNumbers,http://codeforces.com/problemset/problem/165/E
161,InfiniteInversions,http://codeforces.com/problemset/problem/540/E
162,Cactus,http://codeforces.com/problemset/problem/231/E
163,YetAnotherNumberGame,http://codeforces.com/problemset/problem/282/D
164,VasilytheBearandBeautifulStrings,http://codeforces.com/problemset/problem/336/D
165,EmpireStrikesBack,http://codeforces.com/problemset/problem/300/E
166,GeorgeandCards,http://codeforces.com/problemset/problem/387/E
167,GameonTree,http://codeforces.com/problemset/problem/280/C
168,GraphCutting,http://codeforces.com/problemset/problem/405/E
169,LovelyMatrix,http://codeforces.com/problemset/problem/274/D
170,BeautifulRoad,http://codeforces.com/problemset/problem/87/D
171,VanyaandTreasure,http://codeforces.com/problemset/problem/677/D
172,FamilDoorandRoads,http://codeforces.com/problemset/problem/629/E
173,AcyclicOrganicCompounds,http://codeforces.com/problemset/problem/601/D
174,ThwartingDemonstrations,http://codeforces.com/problemset/problem/191/E
175,VanyaandBrackets,http://codeforces.com/problemset/problem/552/E
176,GamewithPowers,http://codeforces.com/problemset/problem/317/D
177,EdgesinMST,http://codeforces.com/problemset/problem/160/D
178,AnyaandCubes,http://codeforces.com/problemset/problem/525/E
179,TheLastFightBetweenHumanandAI,http://codeforces.com/problemset/problem/676/E
180,ArthurandBrackets,http://codeforces.com/problemset/problem/508/E
181,TrainsandStatistic,http://codeforces.com/problemset/problem/675/E
182,DevuandFlowers,http://codeforces.com/problemset/problem/451/E
183,MinimumModular,http://codeforces.com/problemset/problem/303/C
184,Anniversary,http://codeforces.com/problemset/problem/226/C
185,AxisWalking,http://codeforces.com/problemset/problem/327/E
186,LuckyArrays,http://codeforces.com/problemset/problem/256/E
187,Workingroutine,http://codeforces.com/problemset/problem/706/E
188,LinearKingdomRaces,http://codeforces.com/problemset/problem/115/E
189,LittleElephantandTree,http://codeforces.com/problemset/problem/258/E
190,LuckyArray,http://codeforces.com/problemset/problem/121/E
191,AlphabetPermutations,http://codeforces.com/problemset/problem/610/E
192,SerejaandSets,http://codeforces.com/problemset/problem/367/D
193,President'sPath,http://codeforces.com/problemset/problem/416/E
194,CounterAttack,http://codeforces.com/problemset/problem/190/E
195,KefaandWatch,http://codeforces.com/problemset/problem/580/E
196,Optimize!,http://codeforces.com/problemset/problem/338/E
197,ChoosingSubtreeisFun,http://codeforces.com/problemset/problem/372/D
198,BloodCousinsReturn,http://codeforces.com/problemset/problem/246/E
199,LittleElephantandStrings,http://codeforces.com/problemset/problem/204/E
