,Nombre,Enlace
114,K-PeriodicArray,http://codeforces.com/problemset/problem/371/A
115,TavasandSaDDas,http://codeforces.com/problemset/problem/535/B
116,AlyonaandNumbers,http://codeforces.com/problemset/problem/682/A
117,CaseofFakeNumbers,http://codeforces.com/problemset/problem/556/B
118,FootballKit,http://codeforces.com/problemset/problem/432/B
119,VanyaandBooks,http://codeforces.com/problemset/problem/552/B
120,EquidistantString,http://codeforces.com/problemset/problem/545/B
121,LuckyConversion,http://codeforces.com/problemset/problem/145/A
122,Rebranding,http://codeforces.com/problemset/problem/591/B
123,TheWall,http://codeforces.com/problemset/problem/340/A
124,DiversePermutation,http://codeforces.com/problemset/problem/482/A
125,AandBandTeamTraining,http://codeforces.com/problemset/problem/519/C
126,Antonandcurrencyyouallknow,http://codeforces.com/problemset/problem/508/B
127,BearandElections,http://codeforces.com/problemset/problem/574/A
128,ChatOnline,http://codeforces.com/problemset/problem/469/B
129,KseniaandPanScales,http://codeforces.com/problemset/problem/382/A
130,ValuableResources,http://codeforces.com/problemset/problem/485/B
131,StringsofPower,http://codeforces.com/problemset/problem/318/B
132,PetyaandStaircases,http://codeforces.com/problemset/problem/362/B
133,OhanaCleansUp,http://codeforces.com/problemset/problem/554/B
134,BeautifulPaintings,http://codeforces.com/problemset/problem/651/B
135,VasyaandFootball,http://codeforces.com/problemset/problem/493/A
136,RandomTeams,http://codeforces.com/problemset/problem/478/B
137,SerejaandStairs,http://codeforces.com/problemset/problem/381/B
138,BearandStrings,http://codeforces.com/problemset/problem/385/B
139,AandBandCompilationErrors,http://codeforces.com/problemset/problem/519/B
140,DrazilandFactorial,http://codeforces.com/problemset/problem/515/C
141,MishaandChangingHandles,http://codeforces.com/problemset/problem/501/B
142,FedorandNewGame,http://codeforces.com/problemset/problem/467/B
143,AlyonaandtheTree,http://codeforces.com/problemset/problem/682/C
144,Gena'sCode,http://codeforces.com/problemset/problem/614/B
145,MikeandChocolateThieves,http://codeforces.com/problemset/problem/689/C
146,UnusualProduct,http://codeforces.com/problemset/problem/405/C
147,EconomyGame,http://codeforces.com/problemset/problem/681/B
148,Arpa’sobviousproblemandMehrdad’sterriblesolution,http://codeforces.com/problemset/problem/742/B
149,UnsortingArray,http://codeforces.com/problemset/problem/252/B
150,Guessanumber!,http://codeforces.com/problemset/problem/416/A
151,PlateGame,http://codeforces.com/problemset/problem/197/A
152,PreparingOlympiad,http://codeforces.com/problemset/problem/550/B
153,MikeandCellphone,http://codeforces.com/problemset/problem/689/A
154,PashaMaximizes,http://codeforces.com/problemset/problem/435/B
155,GuestFromthePast,http://codeforces.com/problemset/problem/625/A
156,Limit,http://codeforces.com/problemset/problem/197/B
157,OrderBook,http://codeforces.com/problemset/problem/572/B
158,WateringFlowers,http://codeforces.com/problemset/problem/617/C
159,DimaandTextMessages,http://codeforces.com/problemset/problem/358/B
160,Taxes,http://codeforces.com/problemset/problem/735/D
161,Replacement,http://codeforces.com/problemset/problem/570/C
162,MUHandImportantThings,http://codeforces.com/problemset/problem/471/B
163,IlyaandSticks,http://codeforces.com/problemset/problem/525/C
164,Cthulhu,http://codeforces.com/problemset/problem/103/B
165,Bakery,http://codeforces.com/problemset/problem/707/B
166,NewProblem,http://codeforces.com/problemset/problem/278/B
167,HammingDistanceSum,http://codeforces.com/problemset/problem/608/B
168,DimaandSequence,http://codeforces.com/problemset/problem/272/B
169,DimaandLisa,http://codeforces.com/problemset/problem/584/D
170,SoldierandBadges,http://codeforces.com/problemset/problem/546/B
171,Hardproblem,http://codeforces.com/problemset/problem/706/C
172,PawnChess,http://codeforces.com/problemset/problem/592/A
173,PashaandTea,http://codeforces.com/problemset/problem/557/B
174,MikeandFun,http://codeforces.com/problemset/problem/548/B
175,KolyaandTanya,http://codeforces.com/problemset/problem/584/B
176,PashaandString,http://codeforces.com/problemset/problem/525/B
177,VasyaandString,http://codeforces.com/problemset/problem/676/C
178,Bits,http://codeforces.com/problemset/problem/484/A
179,DZYLovesChemistry,http://codeforces.com/problemset/problem/445/B
180,BearandThreeMusketeers,http://codeforces.com/problemset/problem/574/B
181,MoreCowbell,http://codeforces.com/problemset/problem/604/B
182,SecretCombination,http://codeforces.com/problemset/problem/496/B
183,BurningMidnightOil,http://codeforces.com/problemset/problem/165/B
184,HeapOperations,http://codeforces.com/problemset/problem/681/C
185,k-MultipleFreeSet,http://codeforces.com/problemset/problem/274/A
186,KefaandCompany,http://codeforces.com/problemset/problem/580/B
187,Queue,http://codeforces.com/problemset/problem/545/D
188,AmrandTheLargeArray,http://codeforces.com/problemset/problem/558/B
189,GeraldisintoArt,http://codeforces.com/problemset/problem/560/B
190,ModularEquations,http://codeforces.com/problemset/problem/495/B
191,HanSoloandLazerGun,http://codeforces.com/problemset/problem/514/B
192,ApproximatingaConstantRange,http://codeforces.com/problemset/problem/602/B
193,ORinMatrix,http://codeforces.com/problemset/problem/486/B
194,AmrandPins,http://codeforces.com/problemset/problem/507/B
195,TwoSubstrings,http://codeforces.com/problemset/problem/550/A
196,SoldierandCards,http://codeforces.com/problemset/problem/546/C
197,VasyaandWrestling,http://codeforces.com/problemset/problem/493/B
198,KefaandPark,http://codeforces.com/problemset/problem/580/C
199,Woodcutters,http://codeforces.com/problemset/problem/545/C
