,Nombre,Enlace
85,PolothePenguinandHouses,http://codeforces.com/problemset/problem/288/B
86,PashaandString,http://codeforces.com/problemset/problem/525/B
87,ToySum,http://codeforces.com/problemset/problem/405/D
88,TreeConstruction,http://codeforces.com/problemset/problem/675/D
89,Report,http://codeforces.com/problemset/problem/631/C
90,BearandBlocks,http://codeforces.com/problemset/problem/573/B
91,DimaandTwoSequences,http://codeforces.com/problemset/problem/272/D
92,TreesinaRow,http://codeforces.com/problemset/problem/402/B
93,Terseprincess,http://codeforces.com/problemset/problem/148/C
94,Chloeandpleasantprizes,http://codeforces.com/problemset/problem/743/D
95,GCDTable,http://codeforces.com/problemset/problem/582/A
96,PrimeSwaps,http://codeforces.com/problemset/problem/432/C
97,SoldierandCards,http://codeforces.com/problemset/problem/546/C
98,DNAAlignment,http://codeforces.com/problemset/problem/520/C
99,SerejaandSwaps,http://codeforces.com/problemset/problem/425/A
100,TheBigRace,http://codeforces.com/problemset/problem/592/C
101,ImagePreview,http://codeforces.com/problemset/problem/650/B
102,FindPair,http://codeforces.com/problemset/problem/160/C
103,MikeandChocolateThieves,http://codeforces.com/problemset/problem/689/C
104,PetyaandInequiations,http://codeforces.com/problemset/problem/111/A
105,Non-SecretCypher,http://codeforces.com/problemset/problem/190/D
106,DivisionintoTeams,http://codeforces.com/problemset/problem/149/C
107,PredictOutcomeoftheGame,http://codeforces.com/problemset/problem/451/C
108,TheChildandZoo,http://codeforces.com/problemset/problem/437/D
109,NearestFraction,http://codeforces.com/problemset/problem/281/B
110,Purification,http://codeforces.com/problemset/problem/329/A
111,DynastyPuzzles,http://codeforces.com/problemset/problem/191/A
112,SecretCombination,http://codeforces.com/problemset/problem/496/B
113,DivisiblebySeven,http://codeforces.com/problemset/problem/375/A
114,BurningMidnightOil,http://codeforces.com/problemset/problem/165/B
115,SchoolMarks,http://codeforces.com/problemset/problem/540/B
116,RoadMap,http://codeforces.com/problemset/problem/34/D
117,HarmonyAnalysis,http://codeforces.com/problemset/problem/610/C
118,MagicFormulas,http://codeforces.com/problemset/problem/424/C
119,PashaandTea,http://codeforces.com/problemset/problem/557/B
120,24Game,http://codeforces.com/problemset/problem/468/A
121,BasketballTeam,http://codeforces.com/problemset/problem/107/B
122,HeapOperations,http://codeforces.com/problemset/problem/681/C
123,RationalResistance,http://codeforces.com/problemset/problem/343/A
124,StrangeAddition,http://codeforces.com/problemset/problem/305/A
125,IvanandPowersofTwo,http://codeforces.com/problemset/problem/305/C
126,BeautyPageant,http://codeforces.com/problemset/problem/246/C
127,ModularEquations,http://codeforces.com/problemset/problem/495/B
128,QuantityofStrings,http://codeforces.com/problemset/problem/150/B
129,Gerald'sHexagon,http://codeforces.com/problemset/problem/559/A
130,ZgukistringZ,http://codeforces.com/problemset/problem/551/B
131,Non-squareEquation,http://codeforces.com/problemset/problem/233/B
132,FindMaximum,http://codeforces.com/problemset/problem/353/C
133,AlyonaandtheTree,http://codeforces.com/problemset/problem/682/C
134,NewspaperHeadline,http://codeforces.com/problemset/problem/91/A
135,MUHandHouseofCards,http://codeforces.com/problemset/problem/471/C
136,VasyaandString,http://codeforces.com/problemset/problem/676/C
137,AmrandPins,http://codeforces.com/problemset/problem/507/B
138,Buns,http://codeforces.com/problemset/problem/106/C
139,MagicFive,http://codeforces.com/problemset/problem/327/C
140,CowsandPrimitiveRoots,http://codeforces.com/problemset/problem/284/A
141,VasilytheBearandSequence,http://codeforces.com/problemset/problem/336/C
142,PreparingOlympiad,http://codeforces.com/problemset/problem/550/B
143,BearandThreeMusketeers,http://codeforces.com/problemset/problem/574/B
144,UndoubtedlyLuckyNumbers,http://codeforces.com/problemset/problem/244/B
145,DreamoonandSums,http://codeforces.com/problemset/problem/476/C
146,Cthulhu,http://codeforces.com/problemset/problem/103/B
147,WinorFreeze,http://codeforces.com/problemset/problem/150/A
148,Quiz,http://codeforces.com/problemset/problem/337/C
149,AnagramSearch,http://codeforces.com/problemset/problem/144/C
150,TwoSubstrings,http://codeforces.com/problemset/problem/550/A
151,Subsegments,http://codeforces.com/problemset/problem/69/E
152,History,http://codeforces.com/problemset/problem/137/C
153,PrimesonInterval,http://codeforces.com/problemset/problem/237/C
154,TheChildandSet,http://codeforces.com/problemset/problem/437/B
155,ORinMatrix,http://codeforces.com/problemset/problem/486/B
156,DZYLovesChemistry,http://codeforces.com/problemset/problem/445/B
157,Vasiliy'sMultiset,http://codeforces.com/problemset/problem/706/D
158,Bits,http://codeforces.com/problemset/problem/484/A
159,IlyaandSticks,http://codeforces.com/problemset/problem/525/C
160,DimaandLisa,http://codeforces.com/problemset/problem/584/D
161,KefaandPark,http://codeforces.com/problemset/problem/580/C
162,Queue,http://codeforces.com/problemset/problem/91/B
163,Woodcutters,http://codeforces.com/problemset/problem/545/C
164,BiridianForest,http://codeforces.com/problemset/problem/329/B
165,k-MultipleFreeSet,http://codeforces.com/problemset/problem/274/A
166,MagicBox,http://codeforces.com/problemset/problem/231/D
167,AlyonaandStrings,http://codeforces.com/problemset/problem/682/D
168,Dispute,http://codeforces.com/problemset/problem/242/D
169,Volleyball,http://codeforces.com/problemset/problem/95/C
170,DecodingGenome,http://codeforces.com/problemset/problem/222/E
171,RunningTrack,http://codeforces.com/problemset/problem/615/C
172,PoliceStation,http://codeforces.com/problemset/problem/208/C
173,MoneyTransfers,http://codeforces.com/problemset/problem/675/C
174,MishkaandInterestingsum,http://codeforces.com/problemset/problem/703/D
175,Queue,http://codeforces.com/problemset/problem/353/D
176,DirectedRoads,http://codeforces.com/problemset/problem/711/D
177,SpongebobandSquares,http://codeforces.com/problemset/problem/599/D
178,BlackandWhiteTree,http://codeforces.com/problemset/problem/260/D
179,IlyaandRoads,http://codeforces.com/problemset/problem/313/D
180,BabaeiandBirthdayCake,http://codeforces.com/problemset/problem/629/D
181,BlockTower,http://codeforces.com/problemset/problem/327/D
182,PolicePatrol,http://codeforces.com/problemset/problem/427/E
183,PersistentBookcase,http://codeforces.com/problemset/problem/707/D
184,RandomTask,http://codeforces.com/problemset/problem/431/D
185,NumberWithTheGivenAmountOfDivisors,http://codeforces.com/problemset/problem/27/E
186,CycleinGraph,http://codeforces.com/problemset/problem/263/D
187,CircleofNumbers,http://codeforces.com/problemset/problem/263/C
188,FoxAndJumping,http://codeforces.com/problemset/problem/510/D
189,VanyaandTriangles,http://codeforces.com/problemset/problem/552/D
190,ShaassandLights,http://codeforces.com/problemset/problem/294/C
191,VitalyandCycle,http://codeforces.com/problemset/problem/557/D
192,Minesweeper1D,http://codeforces.com/problemset/problem/404/D
193,ModuloSum,http://codeforces.com/problemset/problem/577/B
194,AmrandChemistry,http://codeforces.com/problemset/problem/558/C
195,ArthurandTable,http://codeforces.com/problemset/problem/557/C
196,PathsandTrees,http://codeforces.com/problemset/problem/545/E
197,KefaandDishes,http://codeforces.com/problemset/problem/580/D
198,AnyaandCubes,http://codeforces.com/problemset/problem/525/E
199,YetAnotherNumberGame,http://codeforces.com/problemset/problem/282/D
