,Nombre,Enlace
73,FlippingGame,http://codeforces.com/problemset/problem/327/A
74,CutRibbon,http://codeforces.com/problemset/problem/189/A
75,IlyaandQueries,http://codeforces.com/problemset/problem/313/B
76,LittleDimaandEquation,http://codeforces.com/problemset/problem/460/B
77,GeorgeandJob,http://codeforces.com/problemset/problem/467/C
78,SerejaandBottles,http://codeforces.com/problemset/problem/315/A
79,RoutineProblem,http://codeforces.com/problemset/problem/337/B
80,Hamburgers,http://codeforces.com/problemset/problem/371/C
81,JzzhuandSequences,http://codeforces.com/problemset/problem/450/B
82,FlagDay,http://codeforces.com/problemset/problem/357/B
83,ValeraandFruits,http://codeforces.com/problemset/problem/441/B
84,FoxDividingCheese,http://codeforces.com/problemset/problem/371/B
85,DimaandContinuousLine,http://codeforces.com/problemset/problem/358/A
86,LuckyNumbers(easy),http://codeforces.com/problemset/problem/96/B
87,Coach,http://codeforces.com/problemset/problem/300/B
88,CielandFlowers,http://codeforces.com/problemset/problem/322/B
89,k-Tree,http://codeforces.com/problemset/problem/431/C
90,MaximumAbsurdity,http://codeforces.com/problemset/problem/332/B
91,FixingTypos,http://codeforces.com/problemset/problem/363/C
92,Exams,http://codeforces.com/problemset/problem/479/C
93,Boredom,http://codeforces.com/problemset/problem/455/A
94,PrimeMatrix,http://codeforces.com/problemset/problem/271/B
95,Books,http://codeforces.com/problemset/problem/279/B
96,LittleGirlandMaximumSum,http://codeforces.com/problemset/problem/276/C
97,Tetrahedron,http://codeforces.com/problemset/problem/166/E
98,XORandOR,http://codeforces.com/problemset/problem/282/C
99,PaintingEggs,http://codeforces.com/problemset/problem/282/B
